"path","filename","extension","size_MB","modified_date","category","likely_role","notes"
"analysis\full_pair_rules_work\metal_substitution","29e95ca08e10fdcc2a5f.parquet",".parquet","0.012709","2026-08-02T06:21:40+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","29ea3073f4ec9de83ce1.parquet",".parquet","0.01242","2026-08-02T06:21:40+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","29eacaef04d685add1be.parquet",".parquet","0.01242","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","29f965513979b9422b28.parquet",".parquet","0.012442","2026-08-02T06:21:50+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a0ce830833543140440.parquet",".parquet","0.012366","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a2454ce5e81839d3e16.parquet",".parquet","0.012401","2026-08-02T06:21:54+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a2b1a6ec2b6c484c76f.parquet",".parquet","0.012486","2026-08-02T06:21:40+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a3d7e57f81e8d63a66a.parquet",".parquet","0.012466","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a40a3023a583c92bff5.parquet",".parquet","0.01242","2026-08-02T06:21:43+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a597de6bf9366aec6d2.parquet",".parquet","0.012722","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a5aae7598bb6fed47da.parquet",".parquet","0.012401","2026-08-02T06:21:50+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a5b88f4c261a6b74566.parquet",".parquet","0.012479","2026-08-02T06:21:45+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a5f97e533105971ecdd.parquet",".parquet","0.012277","2026-08-02T06:21:40+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a67328330ccd756ea8d.parquet",".parquet","0.012401","2026-08-02T06:21:38+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a6fc6f81dd52637b659.parquet",".parquet","0.012473","2026-08-02T06:21:39+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a73db3ec8d5be30f811.parquet",".parquet","0.012401","2026-08-02T06:21:37+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a7ae2d534f577f644cd.parquet",".parquet","0.012391","2026-08-02T06:21:55+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a7c1b273bae70be45a7.parquet",".parquet","0.012637","2026-08-02T06:21:32+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a7d32127c682251e4ed.parquet",".parquet","0.012367","2026-08-02T06:21:55+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a7dd104b55b34867172.parquet",".parquet","0.012423","2026-08-02T06:21:35+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a8177aad8a6afcebd06.parquet",".parquet","0.012401","2026-08-02T06:21:45+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2a9e32f5bffd92c0d031.parquet",".parquet","0.012389","2026-08-02T06:21:40+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2aaaa398cbafca857884.parquet",".parquet","0.012401","2026-08-02T06:21:51+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2aabad823fd686254bc0.parquet",".parquet","0.012503","2026-08-02T06:21:28+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2ab6c346a6951d06405d.parquet",".parquet","0.012405","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2ac277d0c8c2808a24a7.parquet",".parquet","0.012401","2026-08-02T06:21:47+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2acd1972c2430033884f.parquet",".parquet","0.01242","2026-08-02T06:21:30+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2ad7c3c31d829517f80e.parquet",".parquet","0.012401","2026-08-02T06:21:39+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2ada2167aba7dd923f6a.parquet",".parquet","0.012664","2026-08-02T06:21:34+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2adf77151d6441c69389.parquet",".parquet","0.012386","2026-08-02T06:21:52+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2ae5d948243f091fee9a.parquet",".parquet","0.012454","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2ae6d1355c2c347fa047.parquet",".parquet","0.012396","2026-08-02T06:21:51+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2afb34982f34326af689.parquet",".parquet","0.012391","2026-08-02T06:21:34+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2b02aac5301c4fefcd22.parquet",".parquet","0.01242","2026-08-02T06:21:37+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2b197e4eeb8811b0dc7f.parquet",".parquet","0.01252","2026-08-02T06:21:44+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2b1d6d2af104cc2a8608.parquet",".parquet","0.01241","2026-08-02T06:21:36+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2b23c6b2c2ce0c84a3ea.parquet",".parquet","0.012401","2026-08-02T06:21:30+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2b259f1929bd68d6a305.parquet",".parquet","0.012405","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2b300657e8ec46aafe33.parquet",".parquet","0.012491","2026-08-02T06:21:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2b3ee30ea180e668ddf7.parquet",".parquet","0.01241","2026-08-02T06:21:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2b409bd3f5a02da6ae54.parquet",".parquet","0.012153","2026-08-02T06:21:36+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2b45bb3a36117defd4b7.parquet",".parquet","0.01241","2026-08-02T06:21:29+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2b4fd80b6a2a78a30c41.parquet",".parquet","0.012391","2026-08-02T06:21:48+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","2b5db2d0ec531b3fd743.parquet",".parquet","0.013181","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
